id,question,A,B,C,D,answer
56,场外配资,场外配资是指由外国资本提供的金融配套服务，主要面向国内企业和个人。,场外配资是一种指证券公司以外的机构或个人向投资者提供资金，让他们借用资金和保证金进行股票交易的活动，同时还收取利息、费用或收益分成。,场外配资是指借用戏剧表演中的场景来进行资金操作，以达到金融投资的目的。,场外配资是指在户外进行的资金配对活动，常见于街头金融市场。,B
57,超大盘,上证超级大盘指数包括上海证券交易所20家大型上市公司股票，反映了这些超大型公司的整体表现。,超大盘指的是一种特殊的饼干品牌，其尺寸非常大，比普通饼干要大数倍。,超大盘是指在一个聚会或活动中提供的食物分量非常大，足够满足大量人的需求，通常用于形容食品供应特别丰富的场合。,超大盘是指在股市交易中，某只个股的盘口买卖深度非常大，即买盘和卖盘的挂单数量都非常庞大。,A
58,超短期融资券,超短期融资券是非金融企业通过银行间债券市场发行的一种短期融资工具，期限不超过270天。它是一种信用评级较高的金融工具，用于非金融企业的短期债务融资。,超短期融资券是指银行向个人提供的超出个人实际需求的贷款，用于满足个人生活支出或购买奢侈品。,超短期融资券是指企业在资金链紧张的情况下向金融机构申请的短期贷款，用于购买固定资产或进行长期投资。,超短期融资券是指个人通过理财平台购买的短期理财产品，期限通常在7天以内，收益率较低。,A
59,持仓差,持仓差是指投资者因为市场波动等因素，导致持有的某种资产的市值与其购买时的成本之间存在的差别。,持仓差表示的是今天与昨天相比总持仓量的增减，即目前持仓量与昨日收盘价对应的持仓量的差。,持仓差是指投资者达到一定持仓数量后，不再增加持仓的现象，相当于投资者的“打磨”工作已经完成。,持仓差指的是投资者对某种资产持有较大仓位的情况，比如持有超过50%的资金投入到某个股票中。,B
60,持股热门度,持股热门度是指股票持有者的热情程度，根据投资者对股票的热爱程度来评估其市场表现。,持股热门度是指股票被市场无限炒作的程度，根据大众对某只股票的炒作情况来评估其投资价值。,持股热门度是指股票的温度，投资者通过触摸或感受股票的温度来决定是否买入或卖出。,数值越高，说明基金越倾向于选择热门股票，反之则越倾向于选择冷门股票。衡量基金持仓个股在市场中的热门情况。取基金最近1期半年报或年报公布的数据，用所有持仓个股被其它偏股基金持有的数量，按净资产占比进行加权平均计算。,D
61,持续发展,持续发展是指一个国家或地区的经济增长速度比其他国家或地区更慢，导致经济竞争力的下降。,持续发展是指一个企业或经济体将过度依赖高风险投资，以追求快速利润，而不考虑长期稳定和可持续性。,中证可持续发展100指数基于可持续发展评估模型，选取了沪深300样本空间中评分最高的100家上市公司股票作为样本股，以展示符合可持续发展投资理念的A股上市公司的整体表现。,持续发展是指一个企业或经济体在短期内迅猛增长，但在长期内逐渐停止发展或缓慢衰退。,C
62,持有1年超大盘收益率,持有1年超大盘收益率是指投资者持有的一篮子大盘股票在一年期间内的整体回报率。,持有1年超大盘收益率是指在持有一年时间内，超大盘股票的投资回报率达到了雄厚的利润。,1年超大盘收益率: 基金相对于大盘指数的1年平均收益率，数值越大表示基金的收益能力越强。此数据用于回测基金在历史上的表现，帮助投资者判断基金是否能取得超过大盘的平均收益率。,持有1年超大盘收益率是指大型企业在一年期间内持有的股票收入超过了预期。,C
63,持有1年超跟踪指数收益率,持有1年超跟踪指数收益率是指在持有期为1年的情况下，指数收益率会超过预期。,持有1年超跟踪指数收益率是指在一年中持续购买某指数的投资品种，然后根据指数的涨跌幅来计算收益率。,持有1年超跟踪指数收益率是指拥有一种特殊能力，可以追踪指数收益率，并且在一年时间内比指数收益率高。,数值越大越好，表示该基金超额收益能力越强。统计所选区间内，任意时点买入该基金并持有1年，获得超越跟踪指数的平均收益率。通过该数据回测，可以直观的看出历史上不择时选择该基金，获得超越跟踪指数的平均收益率。,D
64,持有6个月超大盘概率,持有6个月超大盘概率是指在金融领域，持有一个6个月期限的投资组合，其中包括大盘股。大盘股是指市值大、流通性高的股票，通常代表市场的整体表现。持有6个月超大盘概率可以衡量在6个月期限内，投资组合中大盘股的表现概率。,持有6个月超大盘概率是指在金融市场上，持有一个6个月期限的超大盘指数。这个指数涵盖了市场上最大的公司，反映了这些公司的表现。持有6个月超大盘概率可以帮助投资者了解在6个月期限内，市场上最大公司的股票表现。,数值越大越好，表示基金跑赢大盘的概率越高。统计所选区间内，任意时点买入该基金并持有6个月，收益率跑赢沪深300指数的概率。通过该数据回测，可以直观的看出历史上不择时选择该基金，获得超越大盘收益的可能性。,持有6个月超大盘概率是指持有一种金融资产，如股票或基金，超过6个月的可能性。这里的“超大盘”指的是投资组合中持有的股票与基金的总市值达到或超过市场上的最大规模。因此，持有6个月超大盘概率表示在持有期限为6个月的情况下，投资组合超过市场上最大规模的可能性。,C
65,持有6个月超跟踪指数收益率,持有6个月超跟踪指数收益率是指只持有6个月时间的超跟踪指数，而不是持有超过6个月。,持有6个月超跟踪指数收益率是指在6个月内超过指数收益率，即投资者的收益率高于基准指数的收益。,持有6个月超跟踪指数收益率是指只跟踪超过6个月时间的指数收益率，而不是跟踪其他时间段的指数收益率。,数值越大越好，表示该基金超额收益能力越强。统计所选区间内，任意时点买入该基金并持有6个月，获得超越跟踪指数的平均收益率。通过该数据回测，可以直观的看出历史上不择时选择该基金，获得超越跟踪指数的平均收益率。,D
66,持有期利率,持有期利率是指资金存放在银行中的时间越长，银行支付的利息就越高。,持有期利率是指持有某种债券期间所获得的收益率，不同于到期收益率，因为债券价格会有所变动。,持有期利率是指持有某种资产的时间越短，利率就越高。,持有期利率是指持有某种货币的期限越长，利率就越低。,B
